Cliente,Contrato,Tipo de Crédito,Montante a Recuperar
Cliente1217,Contrato2815,Crédito Individual,"9,167.67"
Cliente1218,Contrato3144,Crédito Individual,846.13
Cliente1219,Contrato0370,Outro Crédito,"16,226.11"
Cliente1219,Contrato0371,Outro Crédito,"47,480.16"
Cliente1219,Contrato2830,Outro Crédito,"18,428.89"
Cliente1220,Contrato2000,Outro Crédito,"2,308.01"
Cliente1221,Contrato0375,Outro Crédito,171.15
Cliente1221,Contrato2436,Crédito Cartões,"3,420.55"
Cliente1222,Contrato3043,Crédito Individual,"5,349.66"
Cliente1223,Contrato0377,Outro Crédito,"1,196.21"
Cliente1223,Contrato2675,Crédito Individual,"4,200.68"
Cliente1224,Contrato2397,Crédito Cartões,775.84
Cliente1225,Contrato0378,Outro Crédito,48.90
Cliente1225,Contrato3249,Outro Crédito,"77,532.68"
Cliente1226,Contrato2347,Crédito Cartões,"1,565.29"
Cliente1227,Contrato0380,Outro Crédito,30.27
Cliente1228,Contrato3180,Crédito Habitação,"70,497.12"
Cliente1229,Contrato0381,Outro Crédito,114.16
Cliente1230,Contrato0384,Outro Crédito,"1,586.13"
Cliente1231,Contrato0943,Outro Crédito,149.31
Cliente1232,Contrato2991,Crédito Individual,"40,646.30"
Cliente1233,Contrato0387,Outro Crédito,584.80
Cliente1233,Contrato3068,Outro Crédito,"34,993.09"
Cliente1234,Contrato0389,Outro Crédito,"1,017.46"
Cliente1234,Contrato0390,Outro Crédito,"27,674.19"
Cliente1235,Contrato0391,Outro Crédito,5.05
Cliente1236,Contrato1298,Outro Crédito,30.69
Cliente1237,Contrato0394,Outro Crédito,326.09
Cliente1238,Contrato0935,Outro Crédito,65.55
Cliente1238,Contrato3111,Crédito Individual,"13,094.76"
Cliente1239,Contrato3260,Crédito Individual,287.01
Cliente1240,Contrato2966,Crédito Habitação,"2,863.40"
Cliente1240,Contrato2967,Crédito Habitação,"8,679.39"
Cliente1241,Contrato0396,Outro Crédito,167.40
Cliente1241,Contrato2716,Crédito Individual,"1,328.14"
Cliente1242,Contrato1373,Outro Crédito,"1,390.48"
Cliente1243,Contrato1135,Outro Crédito,5.46
Cliente1244,Contrato0397,Outro Crédito,223.69
Cliente1244,Contrato2943,Crédito Habitação,"30,214.69"
Cliente1244,Contrato2944,Crédito Habitação,"45,935.53"
Cliente1244,Contrato3092,Outro Crédito,"53,576.27"
Cliente1245,Contrato1996,Crédito Individual,"5,845.25"
Cliente1246,Contrato3137,Crédito Habitação,"2,248.13"
Cliente1247,Contrato2866,Crédito Individual,"33,470.15"
Cliente1248,Contrato0399,Outro Crédito,5.32
Cliente1249,Contrato2278,Crédito Cartões,"2,975.06"
Cliente1250,Contrato0400,Outro Crédito,33.72
Cliente1251,Contrato0401,Outro Crédito,106.87
Cliente1251,Contrato2761,Crédito Habitação,"13,551.82"
Cliente1251,Contrato2762,Crédito Habitação,"2,187.02"
Cliente1252,Contrato1159,Outro Crédito,20.53
Cliente1253,Contrato2055,Crédito Habitação,"25,970.77"
Cliente1253,Contrato2056,Crédito Habitação,"21,414.39"
Cliente1253,Contrato2059,Outro Crédito,"5,129.21"
Cliente1253,Contrato3053,Crédito Individual,"7,972.61"
Cliente1254,Contrato0402,Outro Crédito,"3,405.85"
Cliente1254,Contrato0403,Outro Crédito,"305,837.35"
Cliente1254,Contrato3152,Outro Crédito,365.68
Cliente1255,Contrato0501,Outro Crédito,130.32
Cliente1256,Contrato0404,Outro Crédito,"13,428.15"
Cliente1257,Contrato0575,Outro Crédito,58.81
Cliente1258,Contrato0405,Outro Crédito,99.70
Cliente1258,Contrato2659,Crédito Individual,"4,165.04"
Cliente1259,Contrato0414,Outro Crédito,188.47
Cliente1259,Contrato2288,Crédito Cartões,"1,423.97"
Cliente1260,Contrato2345,Crédito Cartões,"2,842.36"
Cliente1261,Contrato2016,Crédito Individual,"2,014.26"
Cliente1262,Contrato0940,Outro Crédito,42.68
Cliente1262,Contrato2597,Crédito Cartões,582.65
Cliente1263,Contrato0407,Outro Crédito,96.60
Cliente1263,Contrato3013,Outro Crédito,"82,431.84"
Cliente1264,Contrato2067,Crédito Habitação,536.93
Cliente1265,Contrato0543,Outro Crédito,4.14
Cliente1265,Contrato2678,Crédito Individual,"8,215.20"
Cliente1266,Contrato0410,Outro Crédito,700.76
Cliente1266,Contrato0411,Outro Crédito,"63,346.89"
Cliente1266,Contrato3236,Outro Crédito,"3,726.00"
Cliente1267,Contrato0412,Outro Crédito,329.76
Cliente1267,Contrato2169,Outro Crédito,"2,245.66"
Cliente1268,Contrato2726,Outro Crédito,"28,487.95"
Cliente1269,Contrato1250,Outro Crédito,29.73
Cliente1270,Contrato3002,Crédito Individual,"17,218.51"
Cliente1271,Contrato2285,Crédito Cartões,"2,505.66"
Cliente1272,Contrato2295,Crédito Cartões,49.11
Cliente1273,Contrato2431,Crédito Cartões,679.61
Cliente1274,Contrato2756,Crédito Individual,"1,379.62"
Cliente1274,Contrato2835,Crédito Individual,"30,573.99"
Cliente1275,Contrato2974,Crédito Habitação,"1,567.65"
Cliente1275,Contrato2975,Crédito Habitação,965.28
Cliente1276,Contrato1342,Outro Crédito,242.77
Cliente1277,Contrato0417,Outro Crédito,"1,824.70"
Cliente1278,Contrato2290,Crédito Cartões,"1,132.60"
Cliente1279,Contrato0418,Outro Crédito,393.29
Cliente1279,Contrato0419,Outro Crédito,"35,432.83"
Cliente1280,Contrato2286,Crédito Cartões,"1,680.12"
Cliente1281,Contrato0420,Outro Crédito,542.73
Cliente1281,Contrato0421,Outro Crédito,"26,149.81"
Cliente1282,Contrato0705,Outro Crédito,8.29
Cliente1282,Contrato2828,Crédito Habitação,"4,925.04"
Cliente1283,Contrato0422,Outro Crédito,140.33
Cliente1284,Contrato0423,Outro Crédito,36.20
Cliente1284,Contrato2679,Crédito Individual,"1,952.31"
Cliente1285,Contrato1275,Outro Crédito,1.82
Cliente1286,Contrato2438,Crédito Cartões,231.48
Cliente1287,Contrato3056,Crédito Habitação,"35,436.13"
Cliente1288,Contrato0425,Outro Crédito,"1,392.87"
Cliente1289,Contrato2825,Crédito Individual,"2,708.31"
Cliente1290,Contrato1221,Outro Crédito,35.23
Cliente1291,Contrato0430,Outro Crédito,"1,966.47"
Cliente1291,Contrato2331,Crédito Cartões,122.24
Cliente1292,Contrato0645,Outro Crédito,198.83
Cliente1292,Contrato2364,Crédito Cartões,"8,578.97"
Cliente1293,Contrato2320,Crédito Cartões,"1,490.05"
Cliente1294,Contrato0433,Outro Crédito,381.82
Cliente1294,Contrato2692,Crédito Individual,"3,323.60"
Cliente1295,Contrato2515,Crédito Cartões,461.58
Cliente1296,Contrato2060,Outro Crédito,"14,888.99"
Cliente1297,Contrato0437,Outro Crédito,51.90
Cliente1297,Contrato2052,Crédito Habitação,"67,109.18"
Cliente1298,Contrato0441,Outro Crédito,160.31
Cliente1298,Contrato2783,Crédito Individual,"3,032.60"
Cliente1299,Contrato0442,Outro Crédito,143.03
Cliente1299,Contrato2714,Crédito Individual,"12,686.18"
Cliente1300,Contrato0443,Outro Crédito,"1,884.17"
Cliente1300,Contrato2328,Crédito Cartões,"1,910.29"
Cliente1301,Contrato0444,Outro Crédito,33.17
Cliente1301,Contrato2042,Crédito Habitação,"6,136.20"
Cliente1302,Contrato2304,Crédito Cartões,"1,495.52"
Cliente1303,Contrato2305,Crédito Cartões,"2,033.96"
Cliente1304,Contrato3128,Crédito Individual,"3,438.35"
Cliente1305,Contrato3088,Crédito Habitação,0.00
Cliente1306,Contrato1201,Outro Crédito,32.37
Cliente1307,Contrato0445,Outro Crédito,4.75
Cliente1308,Contrato0446,Outro Crédito,179.05
Cliente1308,Contrato2723,Crédito Individual,"11,488.01"
Cliente1309,Contrato0447,Outro Crédito,769.27
Cliente1309,Contrato2720,Crédito Individual,"13,275.22"
Cliente1310,Contrato2900,Crédito Individual,"4,060.24"
Cliente1311,Contrato0449,Outro Crédito,"1,064.47"
Cliente1312,Contrato0457,Outro Crédito,34.50
Cliente1312,Contrato2696,Crédito Individual,90.50
Cliente1313,Contrato0456,Outro Crédito,544.01
Cliente1314,Contrato0450,Outro Crédito,"4,895.69"
Cliente1314,Contrato2077,Crédito Habitação,"36,554.94"
Cliente1314,Contrato2292,Crédito Cartões,"1,879.26"
Cliente1315,Contrato0455,Outro Crédito,312.43
Cliente1315,Contrato2738,Crédito Individual,"8,989.89"
Cliente1316,Contrato0453,Outro Crédito,34.02
Cliente1317,Contrato0458,Outro Crédito,"3,431.52"
Cliente1317,Contrato0459,Outro Crédito,"36,159.78"
Cliente1318,Contrato1160,Outro Crédito,11.27
Cliente1319,Contrato2952,Crédito Habitação,"17,935.74"
Cliente1319,Contrato2953,Crédito Habitação,"5,902.86"
Cliente1319,Contrato2958,Crédito Individual,578.23
Cliente1320,Contrato0879,Outro Crédito,60.40
Cliente1320,Contrato3049,Crédito Individual,"12,665.50"
Cliente1321,Contrato1248,Outro Crédito,30.72
Cliente1322,Contrato0461,Outro Crédito,"1,520.54"
Cliente1323,Contrato0462,Outro Crédito,443.53
Cliente1324,Contrato1001,Outro Crédito,36.58
Cliente1325,Contrato0464,Outro Crédito,145.85
Cliente1326,Contrato0465,Outro Crédito,60.75
Cliente1327,Contrato0466,Outro Crédito,539.59
Cliente1327,Contrato2682,Crédito Individual,324.15
Cliente1328,Contrato0467,Outro Crédito,168.32
Cliente1328,Contrato2684,Crédito Individual,"9,276.92"
Cliente1329,Contrato3209,Crédito Habitação,"7,175.56"
Cliente1330,Contrato0469,Outro Crédito,131.25
Cliente1330,Contrato2427,Crédito Cartões,"1,796.51"
Cliente1331,Contrato2440,Crédito Cartões,"1,389.13"
Cliente1332,Contrato0471,Outro Crédito,"5,785.68"
Cliente1332,Contrato2307,Crédito Cartões,"2,786.44"
Cliente1333,Contrato0472,Outro Crédito,69.88
Cliente1333,Contrato2689,Crédito Individual,"3,073.64"
Cliente1334,Contrato0473,Outro Crédito,"1,083.59"
Cliente1335,Contrato0475,Outro Crédito,640.53
Cliente1336,Contrato2926,Crédito Individual,"6,736.39"
Cliente1337,Contrato1041,Outro Crédito,508.79
Cliente1338,Contrato0354,Outro Crédito,"1,284.13"
Cliente1338,Contrato2139,Outro Crédito,"15,391.84"
Cliente1338,Contrato2142,Outro Crédito,"14,749.14"
Cliente1338,Contrato2774,Crédito Individual,"25,663.83"
Cliente1339,Contrato0479,Outro Crédito,453.95
Cliente1340,Contrato2388,Crédito Cartões,"3,612.20"
Cliente1340,Contrato2389,Crédito Cartões,"1,074.31"
Cliente1341,Contrato0755,Outro Crédito,100.92
Cliente1341,Contrato2405,Crédito Cartões,814.77
Cliente1342,Contrato0629,Outro Crédito,"1,622.55"
Cliente1342,Contrato0630,Outro Crédito,"83,939.20"
Cliente1343,Contrato0482,Outro Crédito,"4,980.17"
Cliente1343,Contrato0483,Outro Crédito,"20,035.31"
Cliente1343,Contrato2078,Outro Crédito,"3,544.85"
Cliente1344,Contrato0730,Outro Crédito,266.06
Cliente1344,Contrato2672,Crédito Individual,"7,064.57"
Cliente1345,Contrato0487,Outro Crédito,14.13
Cliente1345,Contrato0498,Outro Crédito,"15,613.23"
Cliente1345,Contrato2081,Crédito Habitação,"89,645.26"
Cliente1346,Contrato0484,Outro Crédito,178.97
Cliente1346,Contrato2425,Crédito Cartões,"2,099.50"
Cliente1347,Contrato2423,Crédito Cartões,178.98
Cliente1348,Contrato2053,Outro Crédito,"17,517.94"
Cliente1348,Contrato2106,Outro Crédito,"31,288.32"
Cliente1349,Contrato0494,Outro Crédito,353.02
Cliente1349,Contrato0495,Outro Crédito,"18,221.09"
Cliente1349,Contrato0496,Outro Crédito,51.79
Cliente1350,Contrato0860,Outro Crédito,99.46
Cliente1351,Contrato0485,Outro Crédito,399.82
Cliente1351,Contrato2612,Crédito Cartões,261.23
Cliente1352,Contrato0486,Outro Crédito,"2,681.57"
Cliente1352,Contrato2125,Outro Crédito,"28,366.23"
Cliente1353,Contrato0488,Outro Crédito,23.83
Cliente1353,Contrato0489,Outro Crédito,"102,349.42"
Cliente1354,Contrato2760,Crédito Habitação,"11,014.94"
Cliente1355,Contrato0513,Outro Crédito,125.62
Cliente1355,Contrato0514,Outro Crédito,"24,855.77"
Cliente1356,Contrato0491,Outro Crédito,128.38
Cliente1356,Contrato3171,Crédito Individual,"1,412.43"
Cliente1357,Contrato0492,Outro Crédito,283.82
Cliente1357,Contrato0493,Outro Crédito,"40,848.35"
Cliente1357,Contrato2153,Outro Crédito,"5,606.62"
Cliente1358,Contrato3032,Outro Crédito,"2,325.25"
Cliente1359,Contrato2370,Crédito Cartões,543.73
Cliente1360,Contrato0499,Outro Crédito,"2,190.56"
Cliente1360,Contrato2121,Outro Crédito,"125,000.00"
Cliente1361,Contrato0753,Outro Crédito,2.43
Cliente1362,Contrato3108,Crédito Individual,"8,039.19"
Cliente1363,Contrato0500,Outro Crédito,54.19
Cliente1363,Contrato2759,Crédito Individual,"2,289.73"
Cliente1364,Contrato2813,Crédito Individual,2.78
Cliente1365,Contrato2115,Crédito Habitação,"32,080.05"
Cliente1365,Contrato2116,Crédito Habitação,"18,358.97"
Cliente1366,Contrato0797,Outro Crédito,52.68
Cliente1367,Contrato0502,Outro Crédito,254.64
Cliente1368,Contrato0503,Outro Crédito,"8,498.28"
Cliente1369,Contrato2361,Crédito Cartões,899.29
Cliente1370,Contrato2727,Crédito Individual,"6,047.54"
Cliente1371,Contrato0504,Outro Crédito,731.98
Cliente1371,Contrato2065,Crédito Individual,"1,614.65"
Cliente1372,Contrato0505,Outro Crédito,"1,052.94"
Cliente1372,Contrato0506,Outro Crédito,"243,252.03"
Cliente1373,Contrato2360,Crédito Cartões,60.91
Cliente1374,Contrato0508,Outro Crédito,228.20
Cliente1374,Contrato2072,Crédito Habitação,"28,134.34"
Cliente1375,Contrato0509,Outro Crédito,67.63
Cliente1375,Contrato2710,Crédito Individual,"6,104.90"
Cliente1376,Contrato2904,Crédito Habitação,"27,159.44"
Cliente1377,Contrato0830,Outro Crédito,166.97
Cliente1377,Contrato2453,Crédito Cartões,612.18
Cliente1378,Contrato0510,Outro Crédito,83.15
Cliente1378,Contrato2743,Crédito Individual,"11,407.78"
Cliente1379,Contrato0511,Outro Crédito,56.14
Cliente1380,Contrato0515,Outro Crédito,"1,490.35"
Cliente1381,Contrato2494,Crédito Cartões,232.26
Cliente1382,Contrato0620,Outro Crédito,"3,250.55"
Cliente1383,Contrato0516,Outro Crédito,234.61
Cliente1383,Contrato2087,Outro Crédito,"6,049.16"
Cliente1383,Contrato3204,Outro Crédito,"262,224.22"
Cliente1384,Contrato0517,Outro Crédito,484.09
Cliente1384,Contrato3284,Crédito Individual,"2,177.21"
Cliente1385,Contrato1380,Outro Crédito,465.12
Cliente1386,Contrato0518,Outro Crédito,559.47
Cliente1386,Contrato2137,Outro Crédito,"70,889.47"
Cliente1386,Contrato3116,Outro Crédito,"615,001.16"
Cliente1387,Contrato2089,Crédito Habitação,"2,657.92"
Cliente1388,Contrato0519,Outro Crédito,62.42
Cliente1388,Contrato2309,Crédito Cartões,"1,328.27"
Cliente1389,Contrato0520,Outro Crédito,578.82
Cliente1389,Contrato3242,Outro Crédito,"397,084.58"
Cliente1390,Contrato2095,Crédito Habitação,"4,930.96"
Cliente1391,Contrato0523,Outro Crédito,"1,101.41"
Cliente1392,Contrato0697,Outro Crédito,482.01
Cliente1392,Contrato3047,Outro Crédito,"48,461.70"
Cliente1393,Contrato0525,Outro Crédito,616.43
Cliente1393,Contrato0531,Outro Crédito,206.54
Cliente1393,Contrato2661,Crédito Individual,595.95
Cliente1394,Contrato0926,Outro Crédito,572.75
Cliente1395,Contrato0527,Outro Crédito,19.45
Cliente1395,Contrato2666,Crédito Individual,"3,772.51"
Cliente1396,Contrato0716,Outro Crédito,174.78
Cliente1397,Contrato0528,Outro Crédito,"1,193.25"
Cliente1397,Contrato2680,Crédito Individual,"15,494.03"
Cliente1398,Contrato2801,Crédito Individual,"9,587.11"
Cliente1398,Contrato2939,Crédito Individual,"3,909.46"
Cliente1399,Contrato0529,Outro Crédito,726.91
Cliente1399,Contrato0831,Outro Crédito,118.02
Cliente1399,Contrato2415,Crédito Cartões,301.06
Cliente1399,Contrato2941,Crédito Individual,"25,479.69"
Cliente1400,Contrato0530,Outro Crédito,469.95
Cliente1401,Contrato0626,Outro Crédito,686.80
Cliente1401,Contrato0627,Outro Crédito,"13,897.22"
Cliente1401,Contrato2788,Crédito Habitação,"42,565.49"
Cliente1402,Contrato2688,Crédito Individual,"6,570.82"
Cliente1403,Contrato2792,Crédito Individual,"8,910.05"
Cliente1404,Contrato2608,Crédito Cartões,407.66
Cliente1405,Contrato0532,Outro Crédito,697.93
Cliente1405,Contrato0658,Outro Crédito,218.95
Cliente1405,Contrato2750,Crédito Habitação,"7,121.96"
Cliente1405,Contrato3165,Crédito Habitação,"54,127.52"
Cliente1406,Contrato0556,Outro Crédito,219.17
Cliente1406,Contrato2909,Crédito Habitação,"65,600.69"
Cliente1406,Contrato3081,Outro Crédito,"184,472.21"
Cliente1407,Contrato3215,Outro Crédito,"2,466.35"
Cliente1408,Contrato0533,Outro Crédito,277.25
Cliente1408,Contrato2735,Crédito Individual,"25,379.92"
Cliente1409,Contrato3073,Crédito Habitação,"31,490.58"
Cliente1410,Contrato0534,Outro Crédito,319.82
Cliente1410,Contrato2947,Crédito Habitação,"26,793.99"
Cliente1411,Contrato2443,Crédito Cartões,86.74
Cliente1412,Contrato2742,Crédito Individual,662.42
Cliente1413,Contrato3161,Crédito Individual,"6,969.29"
Cliente1414,Contrato2865,Crédito Individual,"8,509.77"
Cliente1414,Contrato2892,Crédito Individual,"1,640.52"
Cliente1415,Contrato0535,Outro Crédito,"1,112.69"
Cliente1415,Contrato0536,Outro Crédito,"54,547.65"
Cliente1415,Contrato0537,Outro Crédito,"37,786.04"
Cliente1415,Contrato0538,Outro Crédito,"35,570.59"
Cliente1415,Contrato2733,Outro Crédito,"68,378.68"
Cliente1415,Contrato2930,Outro Crédito,"56,683.69"
Cliente1416,Contrato0539,Outro Crédito,705.68
Cliente1416,Contrato2673,Crédito Individual,"7,846.43"
Cliente1417,Contrato0540,Outro Crédito,"1,093.36"
Cliente1417,Contrato2313,Crédito Cartões,151.90
Cliente1417,Contrato2690,Crédito Individual,"2,052.39"
Cliente1418,Contrato0690,Outro Crédito,"1,263.87"
Cliente1418,Contrato2609,Crédito Cartões,707.49
Cliente1418,Contrato3262,Crédito Individual,"4,017.13"
Cliente1419,Contrato2324,Crédito Cartões,"1,263.08"
Cliente1420,Contrato0541,Outro Crédito,"1,160.38"
Cliente1420,Contrato2343,Crédito Cartões,702.57
Cliente1421,Contrato3193,Outro Crédito,"18,432.04"
Cliente1421,Contrato3194,Outro Crédito,"1,645.96"
Cliente1421,Contrato3254,Outro Crédito,282.80
Cliente1421,Contrato3255,Outro Crédito,"20,895.92"
Cliente1422,Contrato0544,Outro Crédito,162.88
Cliente1422,Contrato0545,Outro Crédito,"17,677.91"
Cliente1422,Contrato2141,Outro Crédito,"1,958.53"
Cliente1423,Contrato0546,Outro Crédito,"24,898.07"
Cliente1423,Contrato2164,Outro Crédito,"72,272.45"
Cliente1423,Contrato3142,Outro Crédito,"592,182.87"
Cliente1424,Contrato0962,Outro Crédito,32.91
Cliente1425,Contrato0547,Outro Crédito,35.50
Cliente1426,Contrato2316,Crédito Cartões,690.66
Cliente1427,Contrato0712,Outro Crédito,"1,732.21"
Cliente1428,Contrato0550,Outro Crédito,7.22
Cliente1429,Contrato2891,Crédito Individual,"9,280.26"
Cliente1430,Contrato0551,Outro Crédito,426.58
Cliente1431,Contrato0553,Outro Crédito,883.87
Cliente1431,Contrato2321,Crédito Cartões,657.94
Cliente1431,Contrato2703,Crédito Individual,"12,086.41"
Cliente1432,Contrato1218,Outro Crédito,680.48
Cliente1433,Contrato0554,Outro Crédito,40.10
Cliente1434,Contrato0555,Outro Crédito,"1,036.47"
Cliente1435,Contrato1247,Outro Crédito,37.79
Cliente1436,Contrato0558,Outro Crédito,326.24
Cliente1436,Contrato2103,Outro Crédito,"5,138.15"
Cliente1436,Contrato2114,Crédito Habitação,"28,721.79"
Cliente1437,Contrato0557,Outro Crédito,"1,030.31"
Cliente1437,Contrato2372,Crédito Cartões,"1,327.47"
Cliente1438,Contrato1377,Outro Crédito,672.29
Cliente1438,Contrato2629,Crédito Cartões,114.02
Cliente1439,Contrato1131,Outro Crédito,38.45
Cliente1439,Contrato2315,Crédito Cartões,38.80
Cliente1440,Contrato0779,Outro Crédito,249.29
Cliente1441,Contrato1253,Outro Crédito,9.86
Cliente1442,Contrato0559,Outro Crédito,17.61
Cliente1442,Contrato2694,Crédito Individual,"13,345.10"
Cliente1443,Contrato0560,Outro Crédito,"1,372.75"
Cliente1443,Contrato2342,Crédito Cartões,"1,316.11"
Cliente1444,Contrato0895,Outro Crédito,34.35
Cliente1445,Contrato0562,Outro Crédito,33.27
Cliente1446,Contrato1210,Outro Crédito,4.84
Cliente1447,Contrato2366,Crédito Cartões,158.09
Cliente1447,Contrato2780,Crédito Individual,"24,951.18"
Cliente1448,Contrato0694,Outro Crédito,"7,504.52"
Cliente1449,Contrato3063,Crédito Individual,"6,233.86"
Cliente1450,Contrato0564,Outro Crédito,"1,421.30"
Cliente1450,Contrato0565,Outro Crédito,"15,967.99"
Cliente1451,Contrato0566,Outro Crédito,299.25
Cliente1451,Contrato2346,Crédito Cartões,"3,601.03"
Cliente1451,Contrato2700,Crédito Individual,"2,562.28"
Cliente1452,Contrato0572,Outro Crédito,138.91
Cliente1452,Contrato2859,Crédito Habitação,"4,086.45"
Cliente1452,Contrato2860,Crédito Habitação,"3,800.40"
Cliente1453,Contrato0567,Outro Crédito,554.98
Cliente1453,Contrato2140,Outro Crédito,"80,949.98"
Cliente1454,Contrato0568,Outro Crédito,421.85
Cliente1455,Contrato0570,Outro Crédito,211.74
Cliente1456,Contrato0573,Outro Crédito,"1,063.77"
Cliente1456,Contrato2913,Crédito Habitação,"15,403.98"
Cliente1456,Contrato2914,Crédito Habitação,"17,914.57"
Cliente1456,Contrato2915,Crédito Habitação,"33,120.51"
Cliente1457,Contrato0574,Outro Crédito,21.74
Cliente1457,Contrato2702,Crédito Individual,"9,081.34"
Cliente1458,Contrato0576,Outro Crédito,39.53
Cliente1459,Contrato0577,Outro Crédito,200.24
Cliente1459,Contrato2776,Crédito Individual,"3,721.54"
Cliente1460,Contrato1002,Outro Crédito,41.25
Cliente1461,Contrato2708,Crédito Individual,"7,253.30"
Cliente1462,Contrato0580,Outro Crédito,269.63
Cliente1462,Contrato2351,Crédito Cartões,"4,035.03"
Cliente1463,Contrato0807,Outro Crédito,790.46
Cliente1464,Contrato0581,Outro Crédito,877.22
Cliente1465,Contrato1005,Outro Crédito,5.37
Cliente1466,Contrato0583,Outro Crédito,137.20
Cliente1467,Contrato2334,Crédito Cartões,"4,464.71"
Cliente1468,Contrato0585,Outro Crédito,89.48
Cliente1468,Contrato2973,Crédito Individual,"6,932.71"
Cliente1469,Contrato0586,Outro Crédito,48.28
Cliente1469,Contrato3079,Crédito Individual,"16,280.04"
Cliente1470,Contrato0587,Outro Crédito,60.88
Cliente1470,Contrato2322,Crédito Cartões,"5,553.63"
Cliente1471,Contrato0588,Outro Crédito,291.27
Cliente1472,Contrato2488,Crédito Cartões,"1,011.25"
Cliente1473,Contrato0589,Outro Crédito,"1,592.47"
Cliente1473,Contrato2353,Crédito Cartões,"3,365.21"
Cliente1474,Contrato0590,Outro Crédito,"7,559.14"
Cliente1475,Contrato2323,Crédito Cartões,"1,567.53"
Cliente1476,Contrato0676,Outro Crédito,198.58
Cliente1476,Contrato2741,Crédito Individual,"3,846.56"
Cliente1477,Contrato0594,Outro Crédito,"2,483.51"
Cliente1478,Contrato0596,Outro Crédito,513.09
Cliente1478,Contrato0597,Outro Crédito,"13,285.77"
Cliente1478,Contrato2787,Outro Crédito,"6,216.39"
Cliente1479,Contrato3059,Crédito Individual,"8,908.61"
Cliente1480,Contrato2349,Crédito Cartões,356.35
Cliente1481,Contrato0947,Outro Crédito,32.22
Cliente1482,Contrato2498,Crédito Cartões,674.61
Cliente1483,Contrato2338,Crédito Cartões,"3,655.17"
Cliente1483,Contrato2717,Crédito Individual,"11,681.10"
Cliente1484,Contrato3086,Crédito Habitação,"3,808.18"
Cliente1485,Contrato2474,Crédito Cartões,227.03
Cliente1486,Contrato0602,Outro Crédito,442.25
Cliente1486,Contrato2329,Crédito Cartões,"6,784.90"
Cliente1487,Contrato0600,Outro Crédito,737.05
Cliente1487,Contrato0601,Outro Crédito,"58,799.11"
Cliente1487,Contrato2335,Crédito Cartões,30.42
Cliente1488,Contrato0603,Outro Crédito,177.24
Cliente1489,Contrato0604,Outro Crédito,39.07
Cliente1490,Contrato3148,Crédito Habitação,"18,494.17"
Cliente1490,Contrato3149,Crédito Habitação,"16,359.14"
Cliente1491,Contrato0605,Outro Crédito,58.29
Cliente1491,Contrato2392,Crédito Cartões,984.95
Cliente1491,Contrato2753,Crédito Individual,"2,177.21"
Cliente1492,Contrato3226,Crédito Individual,969.24
Cliente1493,Contrato0606,Outro Crédito,"4,428.45"
Cliente1493,Contrato2471,Crédito Cartões,"1,814.03"
Cliente1493,Contrato3017,Crédito Individual,"2,003.18"
Cliente1494,Contrato0607,Outro Crédito,36.30
Cliente1495,Contrato2739,Crédito Individual,"7,419.10"
Cliente1496,Contrato2504,Crédito Cartões,"2,335.04"
Cliente1497,Contrato0609,Outro Crédito,134.43
Cliente1497,Contrato2344,Crédito Cartões,820.68
Cliente1498,Contrato2129,Crédito Habitação,"28,856.81"
Cliente1499,Contrato2337,Crédito Cartões,7.65
Cliente1500,Contrato0614,Outro Crédito,60.90
Cliente1500,Contrato2340,Crédito Cartões,403.47
Cliente1501,Contrato0615,Outro Crédito,127.18
Cliente1502,Contrato1271,Outro Crédito,11.78
Cliente1503,Contrato0617,Outro Crédito,398.54
Cliente1503,Contrato3000,Crédito Individual,278.19
Cliente1504,Contrato0618,Outro Crédito,878.01
Cliente1504,Contrato2365,Crédito Cartões,"1,973.73"
Cliente1505,Contrato0619,Outro Crédito,792.52
Cliente1506,Contrato2724,Crédito Individual,152.08
Cliente1507,Contrato0621,Outro Crédito,6.94
Cliente1508,Contrato0622,Outro Crédito,321.25
Cliente1508,Contrato0623,Outro Crédito,"22,664.95"
Cliente1508,Contrato2811,Outro Crédito,"11,572.83"
Cliente1509,Contrato0624,Outro Crédito,190.47
Cliente1510,Contrato0625,Outro Crédito,20.46
Cliente1510,Contrato2893,Crédito Habitação,"10,420.78"
Cliente1511,Contrato2348,Crédito Cartões,"5,182.59"
Cliente1512,Contrato2350,Crédito Cartões,"1,385.58"
Cliente1513,Contrato1114,Outro Crédito,37.58
Cliente1514,Contrato2352,Crédito Cartões,"1,638.36"
Cliente1515,Contrato0628,Outro Crédito,36.00
Cliente1515,Contrato2357,Crédito Cartões,"1,083.70"
Cliente1515,Contrato2746,Crédito Individual,128.98
Cliente1516,Contrato0677,Outro Crédito,"19,022.62"
Cliente1516,Contrato2375,Crédito Cartões,958.36
Cliente1516,Contrato2409,Crédito Cartões,671.08
Cliente1516,Contrato2451,Crédito Cartões,"6,065.09"
Cliente1516,Contrato2887,Crédito Habitação,"64,952.81"
Cliente1516,Contrato3007,Crédito Individual,"28,443.93"
Cliente1517,Contrato2919,Crédito Habitação,"2,767.98"
Cliente1517,Contrato2920,Crédito Habitação,"11,290.09"
Cliente1517,Contrato3113,Crédito Habitação,"19,888.74"
Cliente1518,Contrato0770,Outro Crédito,15.61
Cliente1518,Contrato2963,Crédito Habitação,"3,355.33"
Cliente1519,Contrato3074,Outro Crédito,"6,588.42"
