Cliente,Contrato,Tipo de Crédito,Montante a Recuperar
Cliente1221,Contrato0438,Outro Crédito,207.32
Cliente1221,Contrato2268,Crédito Cartões,"2,431.10"
Cliente1222,Contrato1934,Outro Crédito,"17,178.28"
Cliente1222,Contrato1982,Outro Crédito,"31,288.32"
Cliente1223,Contrato0446,Outro Crédito,353.02
Cliente1223,Contrato0447,Outro Crédito,"18,126.22"
Cliente1223,Contrato0448,Outro Crédito,61.26
Cliente1224,Contrato0776,Outro Crédito,118.41
Cliente1225,Contrato0439,Outro Crédito,534.34
Cliente1225,Contrato2437,Crédito Cartões,308.60
Cliente1226,Contrato0440,Outro Crédito,"2,679.54"
Cliente1226,Contrato2001,Outro Crédito,"28,366.23"
Cliente1227,Contrato0441,Outro Crédito,20.75
Cliente1227,Contrato3034,Outro Crédito,"27,389.37"
Cliente1228,Contrato0443,Outro Crédito,"55,295.55"
Cliente1229,Contrato2636,Crédito Habitação,"11,026.97"
Cliente1230,Contrato0465,Outro Crédito,125.51
Cliente1230,Contrato0466,Outro Crédito,"24,846.05"
Cliente1231,Contrato0444,Outro Crédito,283.33
Cliente1231,Contrato0445,Outro Crédito,"40,724.71"
Cliente1231,Contrato2023,Outro Crédito,"5,606.62"
Cliente1232,Contrato2858,Outro Crédito,"2,789.50"
Cliente1233,Contrato2222,Crédito Cartões,638.47
Cliente1234,Contrato0451,Outro Crédito,"2,184.82"
Cliente1234,Contrato1995,Outro Crédito,"125,000.00"
Cliente1235,Contrato0675,Outro Crédito,2.36
Cliente1236,Contrato2917,Crédito Individual,"8,039.19"
Cliente1237,Contrato0452,Outro Crédito,54.19
Cliente1237,Contrato2635,Crédito Individual,"2,289.73"
Cliente1238,Contrato2684,Crédito Individual,2.78
Cliente1239,Contrato1990,Crédito Habitação,"32,080.05"
Cliente1239,Contrato1991,Crédito Habitação,"18,358.97"
Cliente1240,Contrato0454,Outro Crédito,301.95
Cliente1241,Contrato0455,Outro Crédito,"8,465.61"
Cliente1242,Contrato2213,Crédito Cartões,"1,041.40"
Cliente1243,Contrato2609,Crédito Individual,"6,047.54"
Cliente1244,Contrato0456,Outro Crédito,845.22
Cliente1244,Contrato1946,Crédito Individual,"1,823.07"
Cliente1245,Contrato0457,Outro Crédito,"1,270.67"
Cliente1245,Contrato0458,Outro Crédito,"289,390.83"
Cliente1246,Contrato0460,Outro Crédito,228.02
Cliente1246,Contrato1950,Crédito Habitação,"28,134.34"
Cliente1247,Contrato0461,Outro Crédito,21.36
Cliente1248,Contrato2757,Crédito Habitação,"27,159.44"
Cliente1249,Contrato0747,Outro Crédito,195.32
Cliente1249,Contrato2293,Crédito Cartões,716.40
Cliente1250,Contrato0462,Outro Crédito,83.06
Cliente1250,Contrato2623,Crédito Individual,"11,407.78"
Cliente1251,Contrato0463,Outro Crédito,65.62
Cliente1252,Contrato2474,Crédito Cartões,847.81
Cliente1252,Contrato3103,Crédito Individual,"9,429.96"
Cliente1253,Contrato0467,Outro Crédito,"1,687.22"
Cliente1254,Contrato0560,Outro Crédito,"1,901.83"
Cliente1255,Contrato0468,Outro Crédito,234.45
Cliente1255,Contrato1962,Outro Crédito,"6,645.34"
Cliente1255,Contrato2993,Outro Crédito,"176,075.13"
Cliente1256,Contrato0469,Outro Crédito,696.29
Cliente1256,Contrato3058,Crédito Individual,"2,597.89"
Cliente1257,Contrato1253,Outro Crédito,661.66
Cliente1258,Contrato0470,Outro Crédito,558.65
Cliente1258,Contrato2011,Outro Crédito,"75,873.00"
Cliente1258,Contrato2925,Outro Crédito,"618,742.08"
Cliente1259,Contrato0471,Outro Crédito,71.90
Cliente1259,Contrato2167,Crédito Cartões,"1,527.23"
Cliente1260,Contrato0472,Outro Crédito,578.49
Cliente1260,Contrato3022,Outro Crédito,"159,567.31"
Cliente1261,Contrato1969,Crédito Habitação,"9,524.40"
Cliente1262,Contrato0474,Outro Crédito,"1,232.28"
Cliente1263,Contrato0626,Outro Crédito,576.62
Cliente1263,Contrato2872,Outro Crédito,"48,771.00"
Cliente1264,Contrato0836,Outro Crédito,685.86
Cliente1265,Contrato0477,Outro Crédito,19.45
Cliente1265,Contrato2556,Crédito Individual,"2,149.31"
Cliente1266,Contrato0644,Outro Crédito,212.25
Cliente1267,Contrato0478,Outro Crédito,"1,352.71"
Cliente1267,Contrato2568,Crédito Individual,"5,477.98"
Cliente1268,Contrato2672,Crédito Individual,"9,587.11"
Cliente1268,Contrato2784,Crédito Individual,"3,909.46"
Cliente1269,Contrato0479,Outro Crédito,725.08
Cliente1269,Contrato0748,Outro Crédito,117.90
Cliente1269,Contrato2261,Crédito Cartões,301.06
Cliente1269,Contrato2786,Crédito Individual,"25,479.69"
Cliente1270,Contrato0480,Outro Crédito,545.48
Cliente1271,Contrato0566,Outro Crédito,828.56
Cliente1271,Contrato0567,Outro Crédito,"15,843.48"
Cliente1271,Contrato2662,Crédito Habitação,"42,565.49"
Cliente1272,Contrato2574,Crédito Individual,"6,570.82"
Cliente1273,Contrato2666,Crédito Individual,"10,350.14"
Cliente1274,Contrato2434,Crédito Cartões,306.52
Cliente1275,Contrato0481,Outro Crédito,697.30
Cliente1275,Contrato0593,Outro Crédito,218.69
Cliente1275,Contrato2627,Crédito Habitação,"9,220.62"
Cliente1275,Contrato2961,Crédito Habitação,"54,574.98"
Cliente1276,Contrato2761,Crédito Habitação,"64,264.55"
Cliente1276,Contrato2897,Outro Crédito,"185,988.58"
Cliente1277,Contrato3001,Outro Crédito,"2,582.27"
Cliente1278,Contrato0482,Outro Crédito,276.94
Cliente1278,Contrato2617,Crédito Individual,"18,906.33"
Cliente1279,Contrato2891,Crédito Habitação,"31,490.58"
Cliente1280,Contrato0483,Outro Crédito,319.35
Cliente1280,Contrato2790,Crédito Habitação,"22,587.72"
Cliente1281,Contrato2958,Crédito Individual,"7,979.39"
Cliente1282,Contrato0484,Outro Crédito,"1,107.61"
Cliente1282,Contrato0485,Outro Crédito,"54,441.62"
Cliente1282,Contrato0486,Outro Crédito,"37,726.40"
Cliente1282,Contrato0487,Outro Crédito,"35,407.08"
Cliente1282,Contrato2615,Outro Crédito,"77,045.21"
Cliente1282,Contrato2779,Outro Crédito,"56,683.69"
Cliente1283,Contrato0488,Outro Crédito,703.15
Cliente1283,Contrato2563,Crédito Individual,"7,846.43"
Cliente1284,Contrato0489,Outro Crédito,"1,092.28"
Cliente1284,Contrato2171,Crédito Cartões,151.90
Cliente1284,Contrato2576,Crédito Individual,"2,052.39"
Cliente1285,Contrato0619,Outro Crédito,"1,583.68"
Cliente1285,Contrato2435,Crédito Cartões,849.60
Cliente1285,Contrato3039,Crédito Individual,"4,557.11"
Cliente1286,Contrato2181,Crédito Cartões,"1,471.52"
Cliente1287,Contrato0490,Outro Crédito,"1,443.57"
Cliente1287,Contrato2198,Crédito Cartões,873.11
Cliente1288,Contrato2982,Outro Crédito,"18,578.26"
Cliente1288,Contrato2983,Outro Crédito,"1,645.96"
Cliente1288,Contrato3032,Outro Crédito,"54,634.83"
Cliente1289,Contrato0492,Outro Crédito,162.70
Cliente1289,Contrato0493,Outro Crédito,"17,591.56"
Cliente1289,Contrato2014,Outro Crédito,"1,958.53"
Cliente1290,Contrato0494,Outro Crédito,"29,872.34"
Cliente1290,Contrato2034,Outro Crédito,"72,272.45"
Cliente1290,Contrato2943,Outro Crédito,"592,232.37"
Cliente1291,Contrato0866,Outro Crédito,42.39
Cliente1292,Contrato2174,Crédito Cartões,880.15
Cliente1293,Contrato0640,Outro Crédito,"1,985.69"
Cliente1294,Contrato0497,Outro Crédito,7.22
Cliente1295,Contrato2746,Crédito Individual,"9,280.26"
Cliente1296,Contrato0498,Outro Crédito,502.20
Cliente1297,Contrato0500,Outro Crédito,991.66
Cliente1297,Contrato2178,Crédito Cartões,657.94
Cliente1297,Contrato2588,Crédito Individual,"12,086.41"
Cliente1298,Contrato1110,Outro Crédito,869.51
Cliente1299,Contrato0501,Outro Crédito,49.58
Cliente1300,Contrato0502,Outro Crédito,"1,033.92"
Cliente1301,Contrato0504,Outro Crédito,324.32
Cliente1301,Contrato1978,Outro Crédito,"5,138.15"
Cliente1301,Contrato1989,Crédito Habitação,"28,721.79"
Cliente1302,Contrato0845,Outro Crédito,12.68
Cliente1303,Contrato0503,Outro Crédito,"1,179.96"
Cliente1303,Contrato2224,Crédito Cartões,"1,545.39"
Cliente1304,Contrato1250,Outro Crédito,914.09
Cliente1304,Contrato2455,Crédito Cartões,142.44
Cliente1305,Contrato1029,Outro Crédito,47.92
Cliente1305,Contrato2173,Crédito Cartões,38.80
Cliente1306,Contrato0700,Outro Crédito,287.08
Cliente1307,Contrato1145,Outro Crédito,9.86
Cliente1308,Contrato0505,Outro Crédito,17.61
Cliente1308,Contrato2580,Crédito Individual,"12,343.75"
Cliente1309,Contrato0506,Outro Crédito,"1,570.83"
Cliente1309,Contrato2197,Crédito Cartões,"1,515.07"
Cliente1310,Contrato0807,Outro Crédito,43.82
Cliente1311,Contrato0507,Outro Crédito,42.74
Cliente1312,Contrato1102,Outro Crédito,4.84
Cliente1313,Contrato2218,Crédito Cartões,158.09
Cliente1313,Contrato2655,Crédito Individual,"22,091.00"
Cliente1314,Contrato0623,Outro Crédito,"8,754.88"
Cliente1315,Contrato2884,Crédito Individual,"6,233.86"
Cliente1316,Contrato0509,Outro Crédito,"1,438.70"
Cliente1316,Contrato0510,Outro Crédito,"15,842.50"
Cliente1317,Contrato0511,Outro Crédito,346.49
Cliente1317,Contrato2201,Crédito Cartões,"4,169.50"
Cliente1317,Contrato2585,Crédito Individual,"2,960.19"
Cliente1318,Contrato0516,Outro Crédito,186.29
Cliente1318,Contrato2719,Crédito Habitação,"10,607.35"
Cliente1318,Contrato2720,Crédito Habitação,"9,258.74"
Cliente1319,Contrato0512,Outro Crédito,668.48
Cliente1319,Contrato2013,Outro Crédito,"86,501.98"
Cliente1320,Contrato0514,Outro Crédito,249.52
Cliente1321,Contrato0517,Outro Crédito,"1,061.54"
Cliente1321,Contrato2765,Crédito Habitação,"15,403.98"
Cliente1321,Contrato2766,Crédito Habitação,"17,914.57"
Cliente1321,Contrato2767,Crédito Habitação,"33,120.51"
Cliente1322,Contrato0518,Outro Crédito,21.74
Cliente1322,Contrato2587,Crédito Individual,"9,081.34"
Cliente1323,Contrato0520,Outro Crédito,49.01
Cliente1324,Contrato0521,Outro Crédito,200.17
Cliente1324,Contrato2651,Crédito Individual,"3,721.54"
Cliente1325,Contrato0904,Outro Crédito,50.72
Cliente1326,Contrato0524,Outro Crédito,307.46
Cliente1326,Contrato2206,Crédito Cartões,"4,641.39"
Cliente1327,Contrato0525,Outro Crédito,"1,009.36"
Cliente1328,Contrato0907,Outro Crédito,5.37
Cliente1329,Contrato2190,Crédito Cartões,"5,251.09"
Cliente1330,Contrato0528,Outro Crédito,89.48
Cliente1330,Contrato2813,Crédito Individual,"6,932.71"
Cliente1331,Contrato0529,Outro Crédito,48.20
Cliente1331,Contrato2896,Crédito Individual,"16,280.04"
Cliente1332,Contrato0530,Outro Crédito,70.36
Cliente1332,Contrato2179,Crédito Cartões,"6,377.90"
Cliente1333,Contrato0531,Outro Crédito,213.51
Cliente1334,Contrato2326,Crédito Cartões,"1,390.22"
Cliente1335,Contrato0532,Outro Crédito,"1,866.58"
Cliente1335,Contrato2208,Crédito Cartões,"3,943.15"
Cliente1336,Contrato0533,Outro Crédito,"8,656.36"
Cliente1337,Contrato2180,Crédito Cartões,"1,804.39"
Cliente1338,Contrato0608,Outro Crédito,198.31
Cliente1338,Contrato2622,Crédito Individual,"3,846.56"
Cliente1339,Contrato0537,Outro Crédito,"2,860.70"
Cliente1340,Contrato0539,Outro Crédito,512.92
Cliente1340,Contrato0540,Outro Crédito,"13,344.81"
Cliente1340,Contrato2661,Outro Crédito,"6,587.74"
Cliente1341,Contrato2204,Crédito Cartões,413.20
Cliente1342,Contrato0855,Outro Crédito,41.69
Cliente1343,Contrato2194,Crédito Cartões,"3,655.17"
Cliente1343,Contrato2599,Crédito Individual,"11,777.67"
Cliente1344,Contrato2311,Crédito Cartões,264.93
Cliente1345,Contrato0544,Outro Crédito,441.74
Cliente1345,Contrato2185,Crédito Cartões,"6,784.90"
Cliente1346,Contrato0542,Outro Crédito,736.54
Cliente1346,Contrato0543,Outro Crédito,"58,588.49"
Cliente1346,Contrato2191,Crédito Cartões,30.42
Cliente1347,Contrato0545,Outro Crédito,205.60
Cliente1348,Contrato2252,Crédito Cartões,150.66
Cliente1349,Contrato0546,Outro Crédito,58.23
Cliente1349,Contrato2241,Crédito Cartões,984.95
Cliente1349,Contrato2630,Crédito Individual,"2,177.21"
Cliente1350,Contrato3008,Crédito Individual,817.13
Cliente1351,Contrato0547,Outro Crédito,"5,203.82"
Cliente1351,Contrato2309,Crédito Cartões,"2,126.69"
Cliente1351,Contrato2844,Crédito Individual,"2,287.41"
Cliente1352,Contrato0548,Outro Crédito,45.77
Cliente1353,Contrato2620,Crédito Individual,"4,465.08"
Cliente1354,Contrato0550,Outro Crédito,153.32
Cliente1354,Contrato2199,Crédito Cartões,943.85
Cliente1355,Contrato2004,Crédito Habitação,"28,417.41"
Cliente1356,Contrato2193,Crédito Cartões,7.65
Cliente1357,Contrato0555,Outro Crédito,155.60
Cliente1358,Contrato1160,Outro Crédito,11.78
Cliente1359,Contrato0557,Outro Crédito,298.54
Cliente1360,Contrato0558,Outro Crédito,800.01
Cliente1360,Contrato2217,Crédito Cartões,"2,295.86"
Cliente1361,Contrato0559,Outro Crédito,791.55
Cliente1362,Contrato2606,Crédito Individual,152.08
Cliente1363,Contrato0561,Outro Crédito,6.94
Cliente1364,Contrato0562,Outro Crédito,320.96
Cliente1364,Contrato0563,Outro Crédito,"22,615.11"
Cliente1364,Contrato2682,Outro Crédito,"11,572.83"
Cliente1365,Contrato0564,Outro Crédito,218.81
Cliente1366,Contrato0565,Outro Crédito,20.46
Cliente1366,Contrato2747,Crédito Habitação,"12,670.66"
Cliente1367,Contrato2203,Crédito Cartões,"5,879.42"
Cliente1368,Contrato2205,Crédito Cartões,"1,594.02"
Cliente1369,Contrato1012,Outro Crédito,47.05
Cliente1370,Contrato2207,Crédito Cartões,"1,941.54"
Cliente1371,Contrato0570,Outro Crédito,366.48
Cliente1372,Contrato2922,Crédito Habitação,"32,620.57"
Cliente1373,Contrato0691,Outro Crédito,15.61
Cliente1373,Contrato2803,Crédito Habitação,"12,827.28"
Cliente1374,Contrato3033,Crédito Individual,"1,784.15"
Cliente1375,Contrato2210,Crédito Cartões,"1,080.98"
Cliente1376,Contrato2211,Crédito Cartões,"2,048.85"
Cliente1377,Contrato0571,Outro Crédito,"1,027.34"
Cliente1377,Contrato2214,Crédito Cartões,"1,197.17"
Cliente1378,Contrato0572,Outro Crédito,700.56
Cliente1378,Contrato2331,Crédito Cartões,720.05
Cliente1378,Contrato2846,Crédito Individual,"19,140.95"
Cliente1379,Contrato2353,Crédito Cartões,"1,180.15"
Cliente1379,Contrato3012,Outro Crédito,"8,613.02"
Cliente1380,Contrato0934,Outro Crédito,40.59
Cliente1381,Contrato0573,Outro Crédito,"1,246.96"
Cliente1382,Contrato2012,Outro Crédito,"2,822.26"
Cliente1382,Contrato2690,Outro Crédito,"64,820.49"
Cliente1383,Contrato0930,Outro Crédito,7.67
Cliente1383,Contrato2365,Crédito Cartões,68.88
Cliente1384,Contrato0947,Outro Crédito,231.26
Cliente1384,Contrato2977,Outro Crédito,"137,008.91"
Cliente1384,Contrato2986,Outro Crédito,"47,750.65"
Cliente1385,Contrato0950,Outro Crédito,30.97
Cliente1386,Contrato0575,Outro Crédito,209.01
Cliente1386,Contrato0576,Outro Crédito,"12,774.61"
Cliente1387,Contrato0578,Outro Crédito,22.71
Cliente1387,Contrato0579,Outro Crédito,"33,515.19"
Cliente1388,Contrato0581,Outro Crédito,161.51
Cliente1388,Contrato0582,Outro Crédito,"24,469.83"
Cliente1388,Contrato0669,Outro Crédito,29.45
Cliente1388,Contrato2712,Crédito Individual,"25,885.61"
Cliente1388,Contrato2763,Crédito Habitação,"56,126.53"
Cliente1388,Contrato2820,Outro Crédito,"22,895.62"
Cliente1388,Contrato2855,Crédito Habitação,"32,083.70"
Cliente1388,Contrato2856,Crédito Habitação,"10,209.75"
Cliente1389,Contrato0583,Outro Crédito,497.31
Cliente1390,Contrato3035,Crédito Habitação,456.53
Cliente1391,Contrato3009,Outro Crédito,"56,974.52"
Cliente1392,Contrato2312,Crédito Cartões,38.14
Cliente1393,Contrato0587,Outro Crédito,983.41
Cliente1393,Contrato0685,Outro Crédito,177.61
Cliente1394,Contrato0589,Outro Crédito,22.54
Cliente1394,Contrato2768,Crédito Individual,"7,262.68"
Cliente1395,Contrato0590,Outro Crédito,259.13
Cliente1396,Contrato0591,Outro Crédito,"2,528.45"
Cliente1397,Contrato0592,Outro Crédito,44.13
Cliente1397,Contrato2717,Crédito Habitação,"4,515.58"
Cliente1398,Contrato0609,Outro Crédito,131.49
Cliente1399,Contrato0594,Outro Crédito,65.29
Cliente1399,Contrato2220,Crédito Cartões,"1,123.33"
Cliente1400,Contrato0595,Outro Crédito,211.01
Cliente1400,Contrato2219,Crédito Cartões,969.28
Cliente1401,Contrato0596,Outro Crédito,525.22
Cliente1402,Contrato2221,Crédito Cartões,929.27
Cliente1403,Contrato3062,Crédito Individual,"2,578.74"
Cliente1404,Contrato2639,Crédito Individual,"14,785.96"
Cliente1404,Contrato2685,Crédito Habitação,"32,374.33"
Cliente1405,Contrato0598,Outro Crédito,559.37
Cliente1406,Contrato0600,Outro Crédito,641.33
Cliente1407,Contrato2664,Crédito Individual,"4,783.15"
Cliente1407,Contrato2772,Crédito Individual,"7,301.05"
Cliente1408,Contrato0601,Outro Crédito,295.24
Cliente1408,Contrato2695,Crédito Habitação,"2,252.37"
Cliente1409,Contrato2646,Crédito Individual,"1,835.30"
Cliente1410,Contrato0602,Outro Crédito,504.91
Cliente1410,Contrato2223,Crédito Cartões,"4,042.68"
Cliente1411,Contrato0603,Outro Crédito,"1,336.35"
Cliente1412,Contrato2735,Crédito Habitação,51.64
Cliente1413,Contrato0606,Outro Crédito,47.47
Cliente1414,Contrato2225,Crédito Cartões,279.80
Cliente1415,Contrato0607,Outro Crédito,"1,107.39"
Cliente1415,Contrato2226,Crédito Cartões,"1,677.77"
Cliente1415,Contrato2649,Crédito Individual,"22,626.92"
Cliente1416,Contrato3000,Crédito Individual,"5,616.78"
Cliente1417,Contrato0610,Outro Crédito,440.49
Cliente1417,Contrato2027,Outro Crédito,"1,429.95"
Cliente1417,Contrato2738,Outro Crédito,"7,904.62"
Cliente1418,Contrato0611,Outro Crédito,729.98
Cliente1418,Contrato2235,Crédito Cartões,979.18
Cliente1419,Contrato0612,Outro Crédito,557.29
Cliente1420,Contrato0613,Outro Crédito,68.45
Cliente1420,Contrato2841,Crédito Individual,"6,674.38"
Cliente1421,Contrato2654,Crédito Individual,"29,248.35"
Cliente1422,Contrato0614,Outro Crédito,35.76
Cliente1422,Contrato2233,Crédito Cartões,878.75
Cliente1422,Contrato2671,Crédito Individual,"3,380.95"
Cliente1423,Contrato0616,Outro Crédito,65.18
Cliente1424,Contrato2756,Crédito Habitação,"34,598.84"
Cliente1425,Contrato0617,Outro Crédito,350.33
Cliente1425,Contrato2926,Outro Crédito,"26,114.83"
Cliente1426,Contrato2665,Crédito Individual,"6,970.06"
Cliente1427,Contrato2227,Crédito Cartões,"2,242.14"
Cliente1428,Contrato2715,Crédito Individual,"9,826.81"
Cliente1429,Contrato0618,Outro Crédito,"1,893.92"
Cliente1429,Contrato2228,Crédito Cartões,989.45
Cliente1430,Contrato2697,Crédito Habitação,114.81
Cliente1431,Contrato0890,Outro Crédito,153.81
Cliente1432,Contrato0620,Outro Crédito,"1,136.17"
Cliente1433,Contrato0621,Outro Crédito,"2,626.09"
Cliente1434,Contrato2673,Crédito Individual,"8,203.57"
Cliente1435,Contrato0622,Outro Crédito,"1,174.09"
Cliente1435,Contrato2229,Crédito Cartões,449.90
Cliente1436,Contrato2258,Crédito Cartões,497.84
Cliente1436,Contrato2751,Crédito Individual,"15,554.83"
Cliente1437,Contrato2275,Crédito Cartões,885.76
Cliente1438,Contrato0625,Outro Crédito,293.33
Cliente1439,Contrato2729,Outro Crédito,"2,868.97"
Cliente1440,Contrato0631,Outro Crédito,69.72
Cliente1440,Contrato2689,Crédito Habitação,"11,422.01"
Cliente1441,Contrato0628,Outro Crédito,629.03
Cliente1441,Contrato2708,Outro Crédito,"11,017.31"
Cliente1442,Contrato2741,Crédito Individual,"9,168.49"
Cliente1443,Contrato0629,Outro Crédito,382.13
Cliente1443,Contrato2883,Outro Crédito,"117,543.69"
Cliente1444,Contrato0630,Outro Crédito,231.62
Cliente1444,Contrato2232,Crédito Cartões,"2,865.49"
Cliente1444,Contrato2688,Outro Crédito,"10,364.90"
Cliente1445,Contrato0878,Outro Crédito,219.11
Cliente1446,Contrato2231,Crédito Cartões,284.87
Cliente1447,Contrato2899,Crédito Individual,"2,662.64"
Cliente1448,Contrato2234,Crédito Cartões,907.46
Cliente1449,Contrato0634,Outro Crédito,452.40
Cliente1450,Contrato0635,Outro Crédito,"11,237.36"
Cliente1450,Contrato2244,Crédito Cartões,32.57
Cliente1450,Contrato2991,Outro Crédito,"3,457.84"
Cliente1451,Contrato2793,Crédito Individual,"14,817.27"
Cliente1452,Contrato0637,Outro Crédito,77.05
Cliente1452,Contrato2769,Crédito Individual,"5,214.57"
Cliente1453,Contrato0639,Outro Crédito,213.92
Cliente1453,Contrato2758,Outro Crédito,"6,996.22"
Cliente1454,Contrato0641,Outro Crédito,805.38
Cliente1455,Contrato0643,Outro Crédito,43.66
Cliente1456,Contrato0645,Outro Crédito,67.09
Cliente1457,Contrato0646,Outro Crédito,5.90
Cliente1458,Contrato2249,Crédito Cartões,"1,311.11"
Cliente1459,Contrato2776,Crédito Habitação,554.00
Cliente1460,Contrato0647,Outro Crédito,3.47
Cliente1460,Contrato2264,Crédito Cartões,"1,036.29"
Cliente1461,Contrato0648,Outro Crédito,60.65
Cliente1462,Contrato2405,Crédito Cartões,885.75
Cliente1463,Contrato0649,Outro Crédito,730.46
Cliente1464,Contrato2972,Crédito Individual,86.23
Cliente1465,Contrato0944,Outro Crédito,424.28
Cliente1466,Contrato3007,Crédito Individual,"5,794.31"
Cliente1467,Contrato1208,Outro Crédito,42.53
Cliente1468,Contrato0653,Outro Crédito,145.28
Cliente1468,Contrato2247,Crédito Cartões,"3,172.13"
Cliente1469,Contrato0654,Outro Crédito,"1,085.25"
Cliente1470,Contrato0657,Outro Crédito,40.07
Cliente1470,Contrato2396,Crédito Cartões,68.88
Cliente1471,Contrato0659,Outro Crédito,"2,825.66"
Cliente1471,Contrato0660,Outro Crédito,"264,258.22"
Cliente1472,Contrato2725,Outro Crédito,"16,497.52"
Cliente1473,Contrato1246,Outro Crédito,"1,138.70"
Cliente1474,Contrato0671,Outro Crédito,260.02
Cliente1475,Contrato0662,Outro Crédito,78.55
Cliente1475,Contrato0681,Outro Crédito,115.36
Cliente1475,Contrato2250,Crédito Cartões,553.48
Cliente1475,Contrato2731,Crédito Individual,"13,017.55"
Cliente1476,Contrato0663,Outro Crédito,332.32
Cliente1476,Contrato0664,Outro Crédito,"133,213.98"
Cliente1477,Contrato0665,Outro Crédito,58.70
Cliente1478,Contrato0666,Outro Crédito,618.87
Cliente1479,Contrato0667,Outro Crédito,5.20
Cliente1480,Contrato2248,Crédito Cartões,959.47
Cliente1481,Contrato0668,Outro Crédito,213.25
Cliente1482,Contrato2410,Crédito Cartões,411.73
Cliente1483,Contrato0672,Outro Crédito,203.50
Cliente1484,Contrato0673,Outro Crédito,144.19
Cliente1484,Contrato2251,Crédito Cartões,"1,697.89"
Cliente1485,Contrato0908,Outro Crédito,4.91
Cliente1486,Contrato2724,Crédito Individual,"27,907.50"
Cliente1487,Contrato2393,Crédito Cartões,481.70
Cliente1488,Contrato0674,Outro Crédito,186.28
Cliente1488,Contrato2733,Outro Crédito,"10,116.07"
Cliente1489,Contrato0767,Outro Crédito,5.46
Cliente1490,Contrato0783,Outro Crédito,"5,372.90"
Cliente1491,Contrato0678,Outro Crédito,"1,032.32"
Cliente1491,Contrato2443,Crédito Cartões,"1,020.09"
Cliente1492,Contrato0679,Outro Crédito,"3,714.12"
Cliente1492,Contrato2788,Crédito Habitação,"3,684.08"
Cliente1492,Contrato2789,Crédito Individual,"25,707.75"
Cliente1493,Contrato0680,Outro Crédito,"1,711.04"
Cliente1494,Contrato0682,Outro Crédito,396.46
Cliente1494,Contrato2255,Crédito Cartões,900.17
Cliente1495,Contrato0683,Outro Crédito,65.11
Cliente1495,Contrato2276,Crédito Cartões,"3,331.22"
Cliente1496,Contrato2297,Crédito Cartões,837.54
Cliente1496,Contrato2753,Crédito Individual,"13,322.31"
Cliente1497,Contrato0687,Outro Crédito,268.48
Cliente1498,Contrato2259,Crédito Cartões,"1,206.17"
Cliente1499,Contrato2278,Crédito Cartões,"2,326.58"
Cliente1500,Contrato2953,Crédito Individual,"1,944.28"
Cliente1501,Contrato2929,Crédito Individual,"1,488.74"
Cliente1502,Contrato0688,Outro Crédito,715.93
Cliente1503,Contrato0689,Outro Crédito,16.44
Cliente1504,Contrato0690,Outro Crédito,5.46
Cliente1504,Contrato2818,Crédito Individual,"8,879.21"
Cliente1505,Contrato0692,Outro Crédito,5.42
Cliente1506,Contrato0694,Outro Crédito,"1,111.76"
Cliente1506,Contrato2265,Crédito Cartões,"1,264.98"
Cliente1507,Contrato0695,Outro Crédito,86.73
Cliente1508,Contrato2762,Crédito Individual,"23,991.97"
Cliente1509,Contrato0993,Outro Crédito,43.81
Cliente1510,Contrato2267,Crédito Cartões,927.92
Cliente1511,Contrato0697,Outro Crédito,43.92
Cliente1511,Contrato2835,Crédito Individual,"24,523.71"
Cliente1512,Contrato0698,Outro Crédito,546.98
Cliente1513,Contrato2430,Crédito Cartões,334.12
Cliente1513,Contrato3094,Crédito Individual,"15,102.13"
Cliente1513,Contrato3096,Crédito Individual,405.79
Cliente1514,Contrato1237,Outro Crédito,2.59
Cliente1515,Contrato0699,Outro Crédito,795.76
Cliente1515,Contrato2448,Crédito Cartões,633.50
Cliente1515,Contrato3065,Crédito Individual,"8,827.53"
Cliente1516,Contrato0703,Outro Crédito,599.33
Cliente1517,Contrato2773,Crédito Individual,"8,537.14"
Cliente1518,Contrato0702,Outro Crédito,65.69
Cliente1518,Contrato2277,Crédito Cartões,"1,020.07"
Cliente1519,Contrato0704,Outro Crédito,64.05
Cliente1520,Contrato3099,Crédito Individual,332.34
Cliente1521,Contrato0706,Outro Crédito,66.39
Cliente1522,Contrato0707,Outro Crédito,57.20
Cliente1522,Contrato2799,Crédito Individual,"2,397.19"
Cliente1523,Contrato0708,Outro Crédito,"2,235.03"
Cliente1524,Contrato0923,Outro Crédito,356.77
Cliente1525,Contrato0709,Outro Crédito,"1,451.85"
Cliente1526,Contrato2342,Crédito Cartões,"2,440.20"
Cliente1527,Contrato2336,Crédito Cartões,472.67
Cliente1527,Contrato2927,Crédito Individual,"1,471.35"
Cliente1528,Contrato0710,Outro Crédito,85.11
Cliente1529,Contrato0711,Outro Crédito,351.22
Cliente1530,Contrato0712,Outro Crédito,"3,059.48"
Cliente1531,Contrato0714,Outro Crédito,805.46
Cliente1532,Contrato0715,Outro Crédito,546.25
Cliente1532,Contrato2282,Crédito Cartões,"1,097.15"
Cliente1533,Contrato2904,Crédito Habitação,"94,859.80"
Cliente1534,Contrato0718,Outro Crédito,650.19
Cliente1535,Contrato0719,Outro Crédito,618.28
Cliente1536,Contrato0720,Outro Crédito,931.17
Cliente1536,Contrato0721,Outro Crédito,"31,886.48"
Cliente1537,Contrato2302,Crédito Cartões,"1,477.93"
